,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
1844,-95.0,-54.7,-95.0,-54.7,-95.0,-53.2,0.0,-inf
1845,-95.0,-52.8,-95.0,-55.4,-95.0,-52.6,-95.0,-59.6
1846,-96.0,-52.9,-96.0,-55.9,-95.0,-54.2,-95.0,-59.2
1847,-96.0,-54.8,-96.0,-56.4,-95.0,-55.8,-95.0,-59.4
1848,-96.0,-58.0,0.0,-inf,-95.0,-55.7,-95.0,-60.6
1849,-97.0,-57.1,0.0,-inf,-96.0,-56.6,0.0,-inf
1850,-97.0,-54.5,-97.0,-55.5,-96.0,-53.5,-96.0,-59.2
1851,-97.0,-52.6,0.0,-inf,-96.0,-53.6,0.0,-inf
1852,-97.0,-55.7,0.0,-inf,-97.0,-55.9,-96.0,-59.8
1853,-97.0,-58.6,-97.0,-53.6,-97.0,-55.0,0.0,-inf
1854,-97.0,-52.3,-97.0,-56.1,-97.0,-53.8,-97.0,-60.2
1855,-98.0,-55.3,-98.0,-55.4,-97.0,-58.1,0.0,-inf
1856,-97.0,-55.2,-98.0,-54.1,-97.0,-53.0,0.0,-inf
1857,-98.0,-52.6,0.0,-inf,-97.0,-55.5,-97.0,-59.5
1858,0.0,-inf,0.0,-inf,-97.0,-55.6,0.0,-inf
1859,-98.0,-55.2,-98.0,-54.7,-98.0,-53.1,-98.0,-60.5
1860,-99.0,-54.5,-99.0,-55.4,-98.0,-57.6,0.0,-inf
1861,-98.0,-55.0,-99.0,-54.1,-98.0,-55.4,-98.0,-59.0
1862,-100.0,-54.3,-100.0,-56.2,-99.0,-53.8,0.0,-inf
1863,-99.0,-55.2,-99.0,-56.0,-99.0,-54.9,-98.0,-60.9
1864,-100.0,-57.1,-99.0,-54.2,-99.0,-57.3,-99.0,-60.3
1865,-100.0,-54.9,-100.0,-55.3,-99.0,-54.3,-99.0,-59.4
1866,0.0,-inf,-100.0,-55.1,-99.0,-52.9,0.0,-inf
1867,-101.0,-52.3,-101.0,-56.8,-100.0,-53.9,0.0,-inf
1868,-100.0,-54.0,-100.0,-56.9,-100.0,-54.1,0.0,-inf
1869,-100.0,-56.1,-100.0,-55.0,-100.0,-55.9,0.0,-inf
1870,-101.0,-54.5,-101.0,-55.3,0.0,-inf,-100.0,-59.4
