,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
203,0.0,-inf,-112.0,-50.8,0.0,-inf,-113.0,-61.5
204,0.0,-inf,-112.0,-50.7,0.0,-inf,-113.0,-61.7
205,0.0,-inf,-113.0,-50.9,-113.0,-54.4,0.0,-inf
206,0.0,-inf,-113.0,-50.9,-113.0,-54.7,0.0,-inf
207,0.0,-inf,-114.0,-50.6,-114.0,-54.7,0.0,-inf
208,0.0,-inf,-114.0,-50.8,-114.0,-54.3,-115.0,-61.6
209,0.0,-inf,-115.0,-51.0,-115.0,-54.2,-116.0,-61.1
210,0.0,-inf,-115.0,-50.9,-115.0,-54.2,-116.0,-60.9
211,0.0,-inf,-116.0,-50.8,0.0,-inf,-117.0,-61.0
212,0.0,-inf,-116.0,-51.1,0.0,-inf,-117.0,-61.5
213,0.0,-inf,-117.0,-51.3,0.0,-inf,-118.0,-61.1
214,0.0,-inf,-117.0,-51.1,-117.0,-54.3,0.0,-inf
215,0.0,-inf,0.0,-inf,-118.0,-54.5,0.0,-inf
216,0.0,-inf,0.0,-inf,-118.0,-54.2,-119.0,-61.5
217,0.0,-inf,0.0,-inf,-119.0,-54.1,-120.0,-61.4
218,0.0,-inf,-119.0,-51.7,-119.0,-53.9,-120.0,-60.9
219,0.0,-inf,0.0,-inf,0.0,-inf,-121.0,-60.7
220,0.0,-inf,-120.0,-51.6,0.0,-inf,-121.0,-61.1
221,0.0,-inf,-122.0,-51.7,-121.0,-54.5,0.0,-inf
222,0.0,-inf,-122.0,-51.6,-121.0,-54.4,0.0,-inf
223,0.0,-inf,-123.0,-51.7,-122.0,-54.3,0.0,-inf
224,0.0,-inf,-123.0,-51.7,-122.0,-54.4,0.0,-inf
225,0.0,-inf,0.0,-inf,-123.0,-54.4,-124.0,-61.3
226,0.0,-inf,-124.0,-51.4,0.0,-inf,-124.0,-61.6
227,0.0,-inf,-125.0,-51.1,0.0,-inf,-125.0,-62.1
228,0.0,-inf,-125.0,-51.2,0.0,-inf,-125.0,-62.9
229,0.0,-inf,-126.0,-51.2,-125.0,-55.0,0.0,-inf
230,0.0,-inf,-126.0,-51.3,-125.0,-54.9,0.0,-inf
231,0.0,-inf,-127.0,-51.5,-126.0,-55.1,0.0,-inf
232,0.0,-inf,-127.0,-51.2,-126.0,-55.2,-128.0,-61.6
233,0.0,-inf,0.0,-inf,-128.0,-55.3,-129.0,-61.7
234,0.0,-inf,-128.0,-51.1,0.0,-inf,-129.0,-61.8
235,0.0,-inf,-129.0,-51.2,0.0,-inf,-130.0,-62.2
236,0.0,-inf,-129.0,-51.2,-129.0,-55.0,0.0,-inf
237,0.0,-inf,-130.0,-51.4,-130.0,-54.6,0.0,-inf
238,0.0,-inf,-130.0,-51.5,-130.0,-54.7,0.0,-inf
239,0.0,-inf,0.0,-inf,-131.0,-54.8,0.0,-inf
240,0.0,-inf,0.0,-inf,-131.0,-54.8,-132.0,-60.8
241,0.0,-inf,0.0,-inf,0.0,-inf,-133.0,-61.2
242,0.0,-inf,-132.0,-51.4,0.0,-inf,-133.0,-61.9
243,0.0,-inf,-133.0,-51.7,0.0,-inf,-134.0,-62.2
244,0.0,-inf,-133.0,-51.9,0.0,-inf,0.0,-inf
245,0.0,-inf,-134.0,-51.8,-134.0,-54.8,0.0,-inf
246,0.0,-inf,0.0,-inf,-134.0,-55.0,0.0,-inf
247,0.0,-inf,0.0,-inf,-135.0,-54.9,0.0,-inf
248,0.0,-inf,0.0,-inf,-135.0,-54.7,-136.0,-62.1
249,0.0,-inf,0.0,-inf,-136.0,-54.5,-137.0,-61.5
250,0.0,-inf,0.0,-inf,0.0,-inf,-137.0,-61.2
251,0.0,-inf,-138.0,-52.0,0.0,-inf,-138.0,-61.6
252,0.0,-inf,-138.0,-52.0,-137.0,-55.1,0.0,-inf
253,0.0,-inf,-139.0,-52.0,-138.0,-55.0,0.0,-inf
254,0.0,-inf,0.0,-inf,-138.0,-55.0,0.0,-inf
255,0.0,-inf,0.0,-inf,-139.0,-55.1,0.0,-inf
256,0.0,-inf,0.0,-inf,-139.0,-55.2,-140.0,-61.7
257,0.0,-inf,0.0,-inf,0.0,-inf,-141.0,-62.1
258,0.0,-inf,-141.0,-51.7,0.0,-inf,-141.0,-62.5
259,0.0,-inf,-142.0,-51.6,0.0,-inf,-143.0,-62.6
260,0.0,-inf,-142.0,-51.7,-141.0,-55.9,0.0,-inf
261,0.0,-inf,-143.0,-51.6,-142.0,-56.1,0.0,-inf
262,0.0,-inf,0.0,-inf,-143.0,-55.9,0.0,-inf
263,0.0,-inf,0.0,-inf,-144.0,-55.6,0.0,-inf
264,0.0,-inf,-144.0,-51.7,-144.0,-55.8,0.0,-inf
265,0.0,-inf,-145.0,-51.8,0.0,-inf,0.0,-inf
266,0.0,-inf,-145.0,-51.9,0.0,-inf,0.0,-inf
267,0.0,-inf,-146.0,-51.9,0.0,-inf,-147.0,-63.1
268,0.0,-inf,-146.0,-51.9,0.0,-inf,0.0,-inf
269,0.0,-inf,-147.0,-52.0,-147.0,-55.2,0.0,-inf
270,0.0,-inf,0.0,-inf,-147.0,-55.2,0.0,-inf
271,0.0,-inf,0.0,-inf,-148.0,-55.1,0.0,-inf
272,0.0,-inf,0.0,-inf,-148.0,-55.3,0.0,-inf
273,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
274,0.0,-inf,-149.0,-52.4,0.0,-inf,-150.0,-62.6
275,0.0,-inf,-150.0,-52.5,-150.0,-55.4,0.0,-inf
276,0.0,-inf,-150.0,-52.5,-150.0,-55.5,0.0,-inf
277,0.0,-inf,0.0,-inf,-151.0,-55.6,0.0,-inf
278,0.0,-inf,0.0,-inf,-151.0,-55.5,0.0,-inf
279,0.0,-inf,0.0,-inf,-152.0,-55.6,0.0,-inf
280,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
281,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
282,0.0,-inf,0.0,-inf,0.0,-inf,-154.0,-62.5
283,0.0,-inf,-155.0,-52.4,0.0,-inf,-155.0,-62.5
284,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
285,0.0,-inf,0.0,-inf,-155.0,-56.4,0.0,-inf
286,0.0,-inf,0.0,-inf,-155.0,-56.4,0.0,-inf
287,0.0,-inf,0.0,-inf,-156.0,-56.4,0.0,-inf
288,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
289,0.0,-inf,0.0,-inf,0.0,-inf,-159.0,-62.7
290,0.0,-inf,-158.0,-52.5,0.0,-inf,-159.0,-62.7
291,0.0,-inf,-159.0,-52.5,0.0,-inf,0.0,-inf
292,0.0,-inf,-159.0,-52.4,-159.0,-55.8,0.0,-inf
293,0.0,-inf,0.0,-inf,-160.0,-55.8,0.0,-inf
294,0.0,-inf,0.0,-inf,-160.0,-55.7,0.0,-inf
295,0.0,-inf,0.0,-inf,-161.0,-55.9,0.0,-inf
296,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
297,0.0,-inf,0.0,-inf,0.0,-inf,-163.0,-62.0
298,0.0,-inf,-162.0,-52.8,0.0,-inf,-163.0,-62.0
299,0.0,-inf,-163.0,-53.0,0.0,-inf,0.0,-inf
300,0.0,-inf,0.0,-inf,-163.0,-55.6,0.0,-inf
301,0.0,-inf,0.0,-inf,-164.0,-56.0,0.0,-inf
302,0.0,-inf,0.0,-inf,-164.0,-56.2,0.0,-inf
303,0.0,-inf,0.0,-inf,-165.0,-55.7,-166.0,-62.3
304,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
305,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
306,0.0,-inf,-167.0,-53.1,0.0,-inf,-167.0,-62.6
307,0.0,-inf,-168.0,-53.1,0.0,-inf,0.0,-inf
308,0.0,-inf,0.0,-inf,-167.0,-56.1,0.0,-inf
309,0.0,-inf,0.0,-inf,-168.0,-56.6,0.0,-inf
310,0.0,-inf,0.0,-inf,-168.0,-56.8,0.0,-inf
311,0.0,-inf,0.0,-inf,-169.0,-56.5,0.0,-inf
312,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
313,0.0,-inf,0.0,-inf,0.0,-inf,-172.0,-63.1
314,0.0,-inf,-171.0,-53.0,0.0,-inf,0.0,-inf
315,0.0,-inf,-172.0,-52.8,0.0,-inf,0.0,-inf
316,0.0,-inf,0.0,-inf,-172.0,-56.9,0.0,-inf
317,0.0,-inf,0.0,-inf,-173.0,-56.7,0.0,-inf
318,0.0,-inf,0.0,-inf,-173.0,-56.3,0.0,-inf
319,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
320,0.0,-inf,0.0,-inf,0.0,-inf,-175.0,-62.4
321,0.0,-inf,0.0,-inf,0.0,-inf,-176.0,-63.1
322,0.0,-inf,-175.0,-53.2,0.0,-inf,0.0,-inf
323,0.0,-inf,0.0,-inf,-176.0,-56.6,0.0,-inf
324,0.0,-inf,0.0,-inf,-176.0,-56.6,0.0,-inf
325,0.0,-inf,0.0,-inf,-177.0,-56.3,0.0,-inf
326,0.0,-inf,0.0,-inf,-177.0,-56.4,0.0,-inf
327,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
328,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
329,0.0,-inf,0.0,-inf,0.0,-inf,-180.0,-63.3
330,0.0,-inf,-180.0,-53.6,0.0,-inf,0.0,-inf
331,0.0,-inf,0.0,-inf,-180.0,-56.7,0.0,-inf
332,0.0,-inf,0.0,-inf,-180.0,-57.0,0.0,-inf
333,0.0,-inf,0.0,-inf,-181.0,-57.3,0.0,-inf
334,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
335,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
336,0.0,-inf,0.0,-inf,0.0,-inf,-184.0,-64.8
337,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
338,0.0,-inf,-184.0,-53.4,0.0,-inf,0.0,-inf
339,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
340,0.0,-inf,0.0,-inf,-185.0,-57.0,0.0,-inf
341,0.0,-inf,0.0,-inf,-186.0,-57.1,0.0,-inf
342,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
343,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
344,0.0,-inf,0.0,-inf,0.0,-inf,-188.0,-64.0
345,0.0,-inf,0.0,-inf,0.0,-inf,-189.0,-63.6
346,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
347,0.0,-inf,0.0,-inf,-189.0,-57.3,0.0,-inf
348,0.0,-inf,0.0,-inf,-189.0,-57.1,0.0,-inf
349,0.0,-inf,0.0,-inf,-190.0,-56.8,0.0,-inf
350,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
351,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
352,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
